IMU initialize. Pass/Fail: 1
Calibrating gyroscope, hold IMU stationary.
---------------------------------------
Gyroscope bias values:
	 X: 89.543
	 Y: 39.081
	 Z: 48.007
---------------------------------------
ENC1 , ENC2 , ENC3 , SWITCH , PITCH , ROLL
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.98
0 , 0 , 0 , 2 , -74.2, -4.99
0 , 0 , 0 , 2 , -74.2, -4.98
0 , 0 , 0 , 2 , -74.1, -4.97
0 , 0 , 0 , 2 , -74.2, -4.98
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.99
0 , 0 , 0 , 2 , -74.2, -4.99
0 , 0 , 0 , 2 , -74.2, -4.98
0 , 0 , 0 , 2 , -74.2, -4.99
0 , 0 , 0 , 2 , -74.2, -5
0 , 0 , 0 , 2 , -74.2, -4.98
0 , 0 , 0 , 2 , -74.2, -4.98
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.98
0 , 0 , 0 , 2 , -74.2, -4.98
0 , 0 , 0 , 2 , -74.2, -4.98
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.98
0 , 0 , 0 , 2 , -74.2, -4.98
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.98
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.96
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.97
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.94
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.91
0 , 0 , 0 , 2 , -74.2, -4.89
0 , 0 , 0 , 2 , -74.2, -4.89
0 , 0 , 0 , 2 , -74.2, -4.9
0 , 0 , 0 , 2 , -74.2, -4.92
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.2, -4.95
0 , 0 , 0 , 2 , -74.3, -4.98
0 , 0 , 0 , 2 , -74.2, -5
0 , 0 , 0 , 2 , -74.3, -4.97
0 , 0 , 0 , 2 , -74.2, -4.93
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.2, -4.91
0 , 0 , 0 , 2 , -74.3, -4.87
0 , 0 , 0 , 2 , -74.2, -4.84
0 , 0 , 0 , 2 , -74.3, -4.81
0 , 0 , 0 , 2 , -74.2, -4.8
0 , 0 , 0 , 2 , -74.3, -4.8
0 , 0 , 0 , 2 , -74.3, -4.76
0 , 0 , 0 , 2 , -74.3, -4.78
0 , 0 , 0 , 2 , -74.3, -4.78
0 , 0 , 0 , 2 , -74.3, -4.79
0 , 0 , 0 , 2 , -74.3, -4.83
0 , 0 , 0 , 2 , -74.3, -4.85
0 , 0 , 0 , 2 , -74.3, -4.86
0 , 0 , 0 , 2 , -74.3, -4.88
0 , 0 , 0 , 2 , -74.3, -4.9
0 , 0 , 0 , 2 , -74.3, -4.89
0 , 0 , 0 , 2 , -74.3, -4.89
0 , 0 , 0 , 2 , -74.3, -4.88
0 , 0 , 0 , 2 , -74.3, -4.88
0 , 0 , 0 , 2 , -74.3, -4.88
0 , 0 , 0 , 2 , -74.3, -4.84
0 , 0 , 0 , 2 , -74.3, -4.83
0 , 0 , 0 , 2 , -74.3, -4.83
0 , 0 , 0 , 2 , -74.3, -4.81
0 , 0 , 0 , 2 , -74.2, -4.7
0 , 0 , 0 , 2 , -74.2, -4.63
0 , 0 , 0 , 2 , -74.3, -4.55
0 , 0 , 0 , 2 , -74.2, -4.52
0 , 0 , 0 , 2 , -74.3, -4.41
0 , 0 , 0 , 2 , -74.2, -4.39
0 , 0 , 0 , 2 , -74.3, -4.33
0 , 0 , 0 , 2 , -74.2, -4.3
0 , 0 , 0 , 2 , -74.3, -4.31
0 , 0 , 0 , 2 , -74.2, -4.33
0 , 0 , 0 , 2 , -74.3, -4.31
0 , 0 , 0 , 2 , -74.3, -4.36
0 , 0 , 0 , 2 , -74.3, -4.4
0 , 0 , 0 , 2 , -74.3, -4.41
0 , 0 , 0 , 2 , -74.3, -4.47
0 , 0 , 0 , 2 , -74.3, -4.49
0 , 0 , 0 , 2 , -74.3, -4.52
0 , 0 , 0 , 2 , -74.3, -4.53
0 , 0 , 0 , 2 , -74.3, -4.54
0 , 0 , 0 , 2 , -74.3, -4.52
0 , 0 , 0 , 2 , -74.3, -4.52
0 , 0 , 0 , 2 , -74.3, -4.5
0 , 0 , 0 , 2 , -74.3, -4.51
0 , 0 , 0 , 2 , -74.3, -4.53
0 , 0 , 0 , 2 , -74.3, -4.52
0 , 0 , 0 , 2 , -74.2, -4.52
0 , 0 , 0 , 2 , -74.3, -4.54
0 , 0 , 0 , 2 , -74.3, -4.56
0 , 0 , 0 , 2 , -74.3, -4.54
0 , 0 , 0 , 2 , -74.3, -4.56
0 , 0 , 0 , 2 , -74.3, -4.57
0 , 0 , 0 , 2 , -74.3, -4.58
0 , 0 , 0 , 2 , -74.3, -4.59
0 , 0 , 0 , 2 , -74.3, -4.59
0 , 0 , 0 , 2 , -74.3, -4.61
0 , 0 , 0 , 2 , -74.3, -4.61
0 , 0 , 0 , 2 , -74.3, -4.63
0 , 0 , 0 , 2 , -74.3, -4.62
0 , 0 , 0 , 2 , -74.3, -4.64
0 , 0 , 0 , 2 , -74.3, -4.63
0 , 0 , 0 , 2 , -74.3, -4.64
0 , 0 , 0 , 2 , -74.3, -4.64
0 , 0 , 0 , 2 , -74.3, -4.63
0 , 0 , 0 , 2 , -74.3, -4.63
0 , 0 , 0 , 2 , -74.3, -4.63
0 , 0 , 0 , 2 , -74.3, -4.64
0 , 0 , 0 , 2 , -74.3, -4.64
0 , 0 , 0 , 2 , -74.3, -4.64
0 , 0 , 0 , 2 , -74.3, -4.63
0 , 0 , 0 , 2 , -74.3, -4.61
0 , 0 , 0 , 2 , -74.3, -4.64
0 , 0 , 0 , 2 , -74.3, -4.66
0 , 0 , 0 , 2 , -74.3, -4.65
0 , 0 , 0 , 2 , -74.3, -4.65
0 , 0 , 0 , 2 , -74.3, -4.63
0 , 0 , 0 , 2 , -74.3, -4.63
0 , 0 , 0 , 2 , -74.3, -4.62
0 , 0 , 0 , 2 , -74.3, -4.62
0 , 0 , 0 , 2 , -74.3, -4.62
0 , 0 , 0 , 2 , -74.3, -4.61
0 , 0 , 0 , 2 , -74.3, -4.61
0 , 0 , 0 , 2 , -74.3, -4.6
0 , 0 , 0 , 2 , -74.3, -4.64
0 , 0 , 0 , 2 , -74.3, -4.65
0 , 0 , 0 , 2 , -74.3, -4.67
0 , 0 , 0 , 2 , -74.3, -4.69
0 , 0 , 0 , 2 , -74.3, -4.71
0 , 0 , 0 , 2 , -74.3, -4.7
0 , 0 , 0 , 2 , -74.3, -4.7
0 , 0 , 0 , 2 , -74.3, -4.72
0 , 0 , 0 , 2 , -74.3, -4.72
0 , 0 , 0 , 2 , -74.3, -4.71
0 , 0 , 0 , 2 , -74.3, -4.73
0 , 0 , 0 , 2 , -74.3, -4.75
0 , 0 , 0 , 2 , -74.3, -4.75
0 , 0 , 0 , 2 , -74.3, -4.74
0 , 0 , 0 , 2 , -74.3, -4.73
0 , 0 , 0 , 2 , -74.3, -4.72
0 , 0 , 0 , 2 , -74.3, -4.73
0 , 0 , 0 , 2 , -74.3, -4.74
0 , 0 , 0 , 2 , -74.3, -4.75
0 , 0 , 0 , 2 , -74.3, -4.75
0 , 0 , 0 , 2 , -74.3, -4.76
0 , 0 , 0 , 2 , -74.3, -4.76
0 , 0 , 0 , 2 , -74.3, -4.77
0 , 0 , 0 , 2 , -74.3, -4.8
0 , 0 , 0 , 2 , -74.3, -4.8
0 , 0 , 0 , 2 , -74.3, -4.8
0 , 0 , 0 , 2 , -74.3, -4.8
0 , 0 , 0 , 2 , -74.3, -4.8
0 , 0 , 0 , 2 , -74.3, -4.81
0 , 0 , 0 , 2 , -74.3, -4.83
0 , 0 , 0 , 2 , -74.3, -4.85
0 , 0 , 0 , 2 , -74.3, -4.84
0 , 0 , 0 , 2 , -74.3, -4.84
0 , 0 , 0 , 2 , -74.3, -4.85
0 , 0 , 0 , 2 , -74.3, -4.85
0 , 0 , 0 , 2 , -74.3, -4.86
0 , 0 , 0 , 2 , -74.3, -4.87
0 , 0 , 0 , 2 , -74.3, -4.87
0 , 0 , 0 , 2 , -74.3, -4.89
0 , 0 , 0 , 2 , -74.3, -4.89
0 , 0 , 0 , 2 , -74.3, -4.9
0 , 0 , 0 , 2 , -74.3, -4.91
0 , 0 , 0 , 2 , -74.3, -4.91
0 , 0 , 0 , 2 , -74.3, -4.91
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.91
0 , 0 , 0 , 2 , -74.3, -4.91
0 , 0 , 0 , 2 , -74.3, -4.91
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.91
0 , 0 , 0 , 2 , -74.3, -4.9
0 , 0 , 0 , 2 , -74.3, -4.91
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.9
0 , 0 , 0 , 2 , -74.3, -4.91
0 , 0 , 0 , 2 , -74.3, -4.93
0 , 0 , 0 , 2 , -74.3, -4.93
0 , 0 , 0 , 2 , -74.3, -4.95
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.93
0 , 0 , 0 , 2 , -74.3, -4.93
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.95
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.93
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.93
0 , 0 , 0 , 2 , -74.3, -4.95
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.95
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.95
0 , 0 , 0 , 2 , -74.3, -4.98
0 , 0 , 0 , 2 , -74.3, -4.98
0 , 0 , 0 , 2 , -74.3, -5.01
0 , 0 , 0 , 2 , -74.3, -5.01
0 , 0 , 0 , 2 , -74.3, -5.02
0 , 0 , 0 , 2 , -74.3, -5.03
0 , 0 , 0 , 2 , -74.3, -5.01
0 , 0 , 0 , 2 , -74.3, -5.02
0 , 0 , 0 , 2 , -74.3, -5.03
0 , 0 , 0 , 2 , -74.3, -5.03
0 , 0 , 0 , 2 , -74.3, -5.01
0 , 0 , 0 , 2 , -74.3, -4.99
0 , 0 , 0 , 2 , -74.3, -4.98
0 , 0 , 0 , 2 , -74.3, -4.97
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.95
0 , 0 , 0 , 2 , -74.3, -4.94
0 , 0 , 0 , 2 , -74.3, -4.93
0 , 0 , 0 , 2 , -74.3, -4.93
0 , 0 , 0 , 2 , -74.3, -4.93
0 , 0 , 0 , 2 , -74.3, -4.95
0 , 0 , 0 , 2 , -74.3, -4.95
0 , 0 , 0 , 2 , -74.3, -4.97
0 , 0 , 0 , 2 , -74.3, -4.96
0 , 0 , 0 , 2 , -74.3, -4.98
0 , 0 , 0 , 2 , -74.3, -4.97
0 , 0 , 0 , 2 , -74.3, -4.99
0 , 0 , 0 , 2 , -74.3, -4.98
0 , 0 , 0 , 2 , -74.3, -4.97
0 , 0 , 0 , 2 , -74.3, -4.97
0 , 0 , 0 , 2 , -74.3, -4.95
0 , 0 , 0 , 2 , -74.3, -4.93
0 , 0 , 0 , 2 , -74.3, -4.9
0 , 0 , 0 , 2 , -74.3, -4.89
0 , 0 , 0 , 2 , -74.3, -4.88
0 , 0 , 0 , 2 , -74.3, -4.85
0 , 0 , 0 , 2 , -74.3, -4.86
0 , 0 , 0 , 2 , -74.3, -4.86
0 , 0 , 0 , 2 , -74.3, -4.86
0 , 0 , 0 , 2 , -74.3, -4.88
0 , 0 , 0 , 2 , -74.3, -4.89
0 , 0 , 0 , 2 , -74.3, -4.91
0 , 0 , 0 , 2 , -74.3, -4.92
0 , 0 , 0 , 2 , -74.3, -4.93
0 , 0 , 0 , 2 , -74.3, -4.93
0 , 0 , 0 , 2 , -74.3, -4.96
0 , 0 , 0 , 2 , -74.3, -4.97
0 , 0 , 0 , 2 , -74.4, -4.94
0 , 0 , 0 , 2 , -74.4, -4.93
0 , 0 , 0 , 2 , -74.4, -4.92
0 , 0 , 0 , 2 , -74.4, -4.93
0 , 0 , 0 , 2 , -74.4, -4.92
0 , 0 , 0 , 2 , -74.4, -4.9
0 , 0 , 0 , 2 , -74.4, -4.9
0 , 0 , 0 , 2 , -74.4, -4.89
0 , 0 , 0 , 2 , -74.4, -4.88
0 , 0 , 0 , 2 , -74.4, -4.87
0 , 0 , 0 , 2 , -74.4, -4.88
0 , 0 , 0 , 2 , -74.4, -4.89
0 , 0 , 0 , 2 , -74.4, -4.9
0 , 0 , 0 , 2 , -74.4, -4.91
0 , 0 , 0 , 2 , -74.4, -4.93
0 , 0 , 0 , 2 , -74.4, -4.94
0 , 0 , 0 , 2 , -74.4, -4.93
0 , 0 , 0 , 2 , -74.4, -4.92
0 , 0 , 0 , 2 , -74.4, -4.91
0 , 0 , 0 , 2 , -74.4, -4.9
0 , 0 , 0 , 2 , -74.4, -4.88
0 , 0 , 0 , 2 , -74.4, -4.88
0 , 0 , 0 , 2 , -74.4, -4.87
0 , 0 , 0 , 2 , -74.4, -4.86
0 , 0 , 0 , 2 , -74.4, -4.87
0 , 0 , 0 , 2 , -74.4, -4.88
0 , 0 , 0 , 2 , -74.4, -4.87
0 , 0 , 0 , 2 , -74.4, -4.88
0 , 0 , 0 , 2 , -74.4, -4.89
0 , 0 , 0 , 2 , -74.4, -4.9
0 , 0 , 0 , 2 , -74.4, -4.91
0 , 0 , 0 , 2 , -74.4, -4.93
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.96
0 , 0 , 0 , 2 , -74.4, -4.96
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.94
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.94
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.97
0 , 0 , 0 , 2 , -74.4, -4.98
0 , 0 , 0 , 2 , -74.4, -5
0 , 0 , 0 , 2 , -74.4, -4.99
0 , 0 , 0 , 2 , -74.4, -5
0 , 0 , 0 , 2 , -74.4, -5.02
0 , 0 , 0 , 2 , -74.4, -5.03
0 , 0 , 0 , 2 , -74.4, -5.02
0 , 0 , 0 , 2 , -74.4, -5
0 , 0 , 0 , 2 , -74.4, -4.99
0 , 0 , 0 , 2 , -74.4, -4.99
0 , 0 , 0 , 2 , -74.4, -4.97
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.97
0 , 0 , 0 , 2 , -74.4, -4.97
0 , 0 , 0 , 2 , -74.4, -4.98
0 , 0 , 0 , 2 , -74.4, -4.99
0 , 0 , 0 , 2 , -74.4, -5
0 , 0 , 0 , 2 , -74.4, -5
0 , 0 , 0 , 2 , -74.4, -5.02
0 , 0 , 0 , 2 , -74.4, -5.02
0 , 0 , 0 , 2 , -74.4, -5.02
0 , 0 , 0 , 2 , -74.4, -5.01
0 , 0 , 0 , 2 , -74.4, -5.03
0 , 0 , 0 , 2 , -74.4, -5.03
0 , 0 , 0 , 2 , -74.4, -5.03
0 , 0 , 0 , 2 , -74.4, -5.01
0 , 0 , 0 , 2 , -74.4, -5.02
0 , 0 , 0 , 2 , -74.4, -5.03
0 , 0 , 0 , 2 , -74.4, -5.03
0 , 0 , 0 , 2 , -74.4, -5.03
0 , 0 , 0 , 2 , -74.4, -5.01
0 , 0 , 0 , 2 , -74.4, -5.02
0 , 0 , 0 , 2 , -74.4, -5
0 , 0 , 0 , 2 , -74.4, -5
0 , 0 , 0 , 2 , -74.4, -4.99
0 , 0 , 0 , 2 , -74.4, -4.97
0 , 0 , 0 , 2 , -74.4, -4.98
0 , 0 , 0 , 2 , -74.4, -4.96
0 , 0 , 0 , 2 , -74.4, -4.96
0 , 0 , 0 , 2 , -74.4, -4.96
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.94
0 , 0 , 0 , 2 , -74.4, -4.94
0 , 0 , 0 , 2 , -74.4, -4.92
0 , 0 , 0 , 2 , -74.4, -4.92
0 , 0 , 0 , 2 , -74.4, -4.91
0 , 0 , 0 , 2 , -74.4, -4.93
0 , 0 , 0 , 2 , -74.4, -4.93
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.96
0 , 0 , 0 , 2 , -74.4, -4.97
0 , 0 , 0 , 2 , -74.4, -4.99
0 , 0 , 0 , 2 , -74.4, -4.98
0 , 0 , 0 , 2 , -74.4, -4.99
0 , 0 , 0 , 2 , -74.4, -4.98
0 , 0 , 0 , 2 , -74.4, -4.98
0 , 0 , 0 , 2 , -74.4, -4.96
0 , 0 , 0 , 2 , -74.4, -4.94
0 , 0 , 0 , 2 , -74.4, -4.94
0 , 0 , 0 , 2 , -74.4, -4.91
0 , 0 , 0 , 2 , -74.4, -4.92
0 , 0 , 0 , 2 , -74.4, -4.93
0 , 0 , 0 , 2 , -74.4, -4.92
0 , 0 , 0 , 2 , -74.4, -4.91
0 , 0 , 0 , 2 , -74.4, -4.92
0 , 0 , 0 , 2 , -74.4, -4.93
0 , 0 , 0 , 2 , -74.4, -4.95
0 , 0 , 0 , 2 , -74.4, -4.97
0 , 0 , 0 , 2 , -74.4, -4.99
0 , 0 , 0 , 2 , -74.5, -4.99
0 , 0 , 0 , 2 , -74.5, -4.98
0 , 0 , 0 , 2 , -74.4, -4.98
0 , 0 , 0 , 2 , -74.4, -4.97
0 , 0 , 0 , 2 , -74.4, -4.96
0 , 0 , 0 , 2 , -74.4, -4.96
0 , 0 , 0 , 2 , -74.4, -4.97
0 , 0 , 0 , 2 , -74.5, -4.97
0 , 0 , 0 , 2 , -74.5, -4.96
0 , 0 , 0 , 2 , -74.5, -4.95
0 , 0 , 0 , 2 , -74.5, -4.93
0 , 0 , 0 , 2 , -74.5, -4.92
0 , 0 , 0 , 2 , -74.5, -4.93
0 , 0 , 0 , 2 , -74.5, -4.93
0 , 0 , 0 , 2 , -74.5, -4.94
0 , 0 , 0 , 2 , -74.5, -4.94
0 , 0 , 0 , 2 , -74.5, -4.97
0 , 0 , 0 , 2 , -74.5, -4.99
0 , 0 , 0 , 2 , -74.5, -5
0 , 0 , 0 , 2 , -74.5, -5.01
0 , 0 , 0 , 2 , -74.4, -5.01
0 , 0 , 0 , 2 , -74.4, -5.01
0 , 0 , 0 , 2 , -74.4, -5
0 , 0 , 0 , 2 , -74.5, -4.99
0 , 0 , 0 , 2 , -74.5, -5
0 , 0 , 0 , 2 , -74.5, -5
0 , 0 , 0 , 2 , -74.5, -5
0 , 0 , 0 , 2 , -74.5, -4.99
0 , 0 , 0 , 2 , -74.5, -5
0 , 0 , 0 , 2 , -74.5, -4.99
0 , 0 , 0 , 2 , -74.5, -4.98
0 , 0 , 0 , 2 , -74.5, -5
0 , 0 , 0 , 2 , -74.5, -5
0 , 0 , 0 , 2 , -74.5, -4.99
0 , 0 , 0 , 2 , -74.5, -4.98
0 , 0 , 0 , 2 , -74.5, -5
0 , 0 , 0 , 2 , -74.5, -5
0 , 0 , 0 , 2 , -74.5, -5
0 , 0 , 0 , 2 , -74.5, -5
0 , 0 , 0 , 2 , -74.5, -5.02
0 , 0 , 0 , 2 , -74.5, -5.02
0 , 0 , 0 , 2 , -74.5, -5.04
0 , 0 , 0 , 2 , -74.5, -5.05
0 , 0 , 0 , 2 , -74.5, -5.06
0 , 0 , 0 , 2 , -74.5, -5.07
0 , 0 , 0 , 2 , -74.5, -5.08
0 , 0 , 0 , 2 , -74.5, -5.08
0 , 0 , 0 , 2 , -74.5, -5.07
0 , 0 , 0 , 2 , -74.5, -5.07
0 , 0 , 0 , 2 , -74.5, -5.09
0 , 0 , 0 , 2 , -74.5, -5.09
0 , 0 , 0 , 2 , -74.5, -5.1
0 , 0 , 0 , 2 , -74.5, -5.1
0 , 0 , 0 , 2 , -74.5, -5.09
0 , 0 , 0 , 2 , -74.5, -5.09
0 , 0 , 0 , 2 , -74.5, -5.07
0 , 0 , 0 , 2 , -74.5, -5.06
0 , 0 , 0 , 2 , -74.5, -5.06
0 , 0 , 0 , 2 , -74.5, -5.05
0 , 0 , 0 , 2 , -74.5, -5.04
0 , 0 , 0 , 2 , -74.5, -5.02
0 , 0 , 0 , 2 , -74.5, -5.04
0 , 0 , 0 , 2 , -74.5, -5.03
0 , 0 , 0 , 2 , -74.5, -5.04
0 , 0 , 0 , 2 , -74.5, -5.05
0 , 0 , 0 , 2 , -74.5, -5.06
0 , 0 , 0 , 2 , -74.5, -5.13
0 , 0 , 0 , 2 , -74.5, -5.17
0 , 0 , 0 , 2 , -74.5, -5.2
0 , 0 , 0 , 2 , -74.5, -5.24
0 , 0 , 0 , 2 , -74.5, -5.27
0 , 0 , 0 , 2 , -74.5, -5.26
0 , 0 , 0 , 2 , -74.5, -5.26
0 , 0 , 0 , 2 , -74.5, -5.25
0 , 0 , 0 , 2 , -74.5, -5.25
0 , 0 , 0 , 2 , -74.5, -5.23
0 , 0 , 0 , 2 , -74.5, -5.19
0 , 0 , 0 , 2 , -74.5, -5.16
0 , 0 , 0 , 2 , -74.5, -5.16
0 , 0 , 0 , 2 , -74.5, -5.13
0 , 0 , 0 , 2 , -74.5, -5.1
0 , 0 , 0 , 2 , -74.5, -5.11
0 , 0 , 0 , 2 , -74.5, -5.1
0 , 0 , 0 , 2 , -74.5, -5.1
0 , 0 , 0 , 2 , -74.5, -5.1
0 , 0 , 0 , 2 , -74.5, -5.1
0 , 0 , 0 , 2 , -74.5, -5.1
0 , 0 , 0 , 2 , -74.5, -5.11
0 , 0 , 0 , 2 , -74.5, -5.11
0 , 0 , 0 , 2 , -74.5, -5.14
0 , 0 , 0 , 2 , -74.5, -5.16
0 , 0 , 0 , 2 , -74.5, -5.16
0 , 0 , 0 , 2 , -74.5, -5.16
0 , 0 , 0 , 2 , -74.5, -5.18
0 , 0 , 0 , 2 , -74.5, -5.18
0 , 0 , 0 , 2 , -74.5, -5.19
0 , 0 , 0 , 2 , -74.5, -5.21
0 , 0 , 0 , 2 , -74.5, -5.2
0 , 0 , 0 , 2 , -74.5, -5.19
0 , 0 , 0 , 2 , -74.5, -5.18
0 , 0 , 0 , 2 , -74.5, -5.19
0 , 0 , 0 , 2 , -74.5, -5.19
0 , 0 , 0 , 2 , -74.5, -5.19
0 , 0 , 0 , 2 , -74.5, -5.19
0 , 0 , 0 , 2 , -74.5, -5.18
0 , 0 , 0 , 2 , -74.5, -5.17
0 , 0 , 0 , 2 , -74.5, -5.14
0 , 0 , 0 , 2 , -74.6, -5.14
0 , 0 , 0 , 2 , -74.6, -5.14
0 , 0 , 0 , 2 , -74.6, -5.15
0 , 0 , 0 , 2 , -74.6, -5.16
0 , 0 , 0 , 2 , -74.6, -5.18
0 , 0 , 0 , 2 , -74.6, -5.19
0 , 0 , 0 , 2 , -74.6, -5.19
0 , 0 , 0 , 2 , -74.6, -5.21
0 , 0 , 0 , 2 , -74.6, -5.23
0 , 0 , 0 , 2 , -74.6, -5.25
0 , 0 , 0 , 2 , -74.6, -5.25
0 , 0 , 0 , 2 , -74.6, -5.26
0 , 0 , 0 , 2 , -74.6, -5.25
0 , 0 , 0 , 2 , -74.6, -5.26
0 , 0 , 0 , 2 , -74.6, -5.25
0 , 0 , 0 , 2 , -74.6, -5.21
